224,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
224,131,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41
224,131,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41
224,131,41,5,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41
224,131,41,5,60,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41
224,131,41,5,60,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,41
224,131,41,5,60,41,160,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
224,131,41,5,60,41,160,41,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,131
224,131,41,5,60,41,160,41,88,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,160
224,131,41,5,60,41,160,41,88,224,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,160
224,131,41,5,60,41,160,41,88,224,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,160
224,131,41,5,60,41,160,41,88,224,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,131
224,131,41,5,60,41,160,41,88,224,160,131,224,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
224,131,41,5,60,41,160,41,88,224,160,131,224,247,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,224,41,60,60,60,41,5,5,5,5,5,160,5,5,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,60,60,60,41,5,160,5,160,5,160,5,160,5,5,5,160,5,160,5,5,5,160,5,131,131,131,131,131,5,5,5,5,5,5,5,41,41,41,41,41,5,131,160,160,160,131,5,131,160,88,160,131,5,131,160,160,160,131,5,160,131,131,131,160,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,131
